accepted_with_unverified_facts,attempt_count,attempt_windows,attempts_sha256,circuit_id,compiler_results_reused,compiler_wall_time_new_seconds,configuration_id,ended_at,error_codes,fact_validation_seconds,facts_checked,facts_status,facts_verified,failure,failure_category,family,first_attempt_facts_verified,first_attempt_json_valid,first_attempt_schema_valid,first_attempt_valid,generation_seconds,hypothesis_contains_example_ids,hypothesis_status,input_prompt_sha256,input_tokens,llm_calls,maximum_gpu_hotspot_c,measured_call_seconds,measured_call_seconds_observed,minimum_available_ram_bytes,num_qubits,peak_gpu_dedicated_bytes,peak_gpu_shared_bytes,peak_process_working_set_bytes,physical_calls,prompt_processing_seconds,reasoning_tokens,reasoning_tokens_missing_reason,regret_absolute,repair_count,resource_log_incomplete_tail,resource_measurement_missing_reason,resource_run_key,retrieval_and_context_seconds,schema_version,score,selected_config_id,selected_device_id,server_resource_paths,server_resource_sources,source_sha256,split,status,total_cached_tokens,total_call_seconds,total_input_tokens,total_input_tokens_observed,total_output_tokens,total_output_tokens_observed,transport_retries,trial_id,ttft_seconds
True,3,"[[""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:31:28.404646+00:00"", ""2026-09-19T18:31:33.798127+00:00""], [""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:31:34.148595+00:00"", ""2026-09-19T18:31:37.683585+00:00""], [""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:31:38.016938+00:00"", ""2026-09-19T18:31:41.253811+00:00""]]",439f36b4a5b1dc037a23e061b322d325b6ecbb2369db93858496504bfa67fcc0,ae_indep_qiskit_60,True,0,p0_t04,2026-09-19T18:31:41.268902+00:00,"{""FACT_NOT_SUPPORTED"": 3}",0.02451811799983261,6,unverified,3,,,ae,False,True,True,False,11.315511,False,not_evaluated,922b5fdf2e5aaa6832930a9167f4fba6c24e0da1d9caeca0859416efab8f4966,10677,3,86,12.165363710999372,12.165363710999372,2141224960,60,5818224640,698175488,1055744000,3,0.66728,,No separate reliable token counter; extended thinking disabled,,2,False,,2026-09-19T18:29:30.1725485Z,5.4765201680002065,study-results-v2,,o3_default_default,ibm_heron_156,"[""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0""]","{""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/exit.json"": ""6f9b557aa7008ebf145a9001eaf533bc79287dec49d62af381ff8e64ea293f77"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/launch.json"": ""29cb75fe399e4cb68aacca8de306e39fcd5b680a22a93da1659a07f947f72ffa"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/resources.jsonl"": ""a31ffe8944f9f9e5006eec626f2fe0241bc7c6a2f9e4d36b97cf74e8cafa3b6c""}",8332527e500c8694d2a1259feb3166dd0172877ad96f00a016d15b69899d9720,train,success,32599,12.165363710999372,32247,32247,355,355,0,qwen/p0_t04,0.2916029139996681
False,1,"[[""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:31:59.224758+00:00"", ""2026-09-19T18:32:21.404588+00:00""]]",00666c0292c4840daef247196c15f3b29521d0e09fc40e5c64d0d02aeeb8d90f,dj_indep_tket_2,True,0,p0_t04,2026-09-19T18:32:21.441203+00:00,{},0.009789179999643238,2,verified,2,,,dj,True,True,True,True,5.107186,False,not_evaluated,4019c21dc03593a4c3daa4af551f5f0f341f0aa00de44cf5e82f227c49b354f7,11012,1,99,22.179831407000165,22.179831407000165,1749237760,2,5818224640,698175488,1108697088,1,17.010533,,No separate reliable token counter; extended thinking disabled,,0,False,,2026-09-19T18:29:30.1725485Z,5.411388234999322,study-results-v2,,o2_default_default,ibm_falcon_127,"[""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0""]","{""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/exit.json"": ""6f9b557aa7008ebf145a9001eaf533bc79287dec49d62af381ff8e64ea293f77"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/launch.json"": ""29cb75fe399e4cb68aacca8de306e39fcd5b680a22a93da1659a07f947f72ffa"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/resources.jsonl"": ""a31ffe8944f9f9e5006eec626f2fe0241bc7c6a2f9e4d36b97cf74e8cafa3b6c""}",bc1833de09d70b83eed4ddd1a593a1e9ce2d7bf86baa534c1e3cbf6e6ab94c5d,train,success,11171,22.179831407000165,11012,11012,160,160,0,qwen/p0_t04,17.06255747400064
False,1,"[[""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:33:31.793709+00:00"", ""2026-09-19T18:33:36.678858+00:00""]]",7351e91a1fca262dc9c08db6df2e4d4f855cd4865bbd5a5c2cb8fbdf062c3aba,portfoliovqe_indep_qiskit_6,True,0,p0_t04,2026-09-19T18:33:36.698669+00:00,{},0.010150604000955354,2,verified,2,,,portfolio,True,True,True,True,4.607915,False,not_evaluated,9b102d4a73dc3c6e207c5ccdedf7da6aeb045468b712f591e93c3841f817c391,11959,1,86,4.8851515790011035,4.8851515790011035,2209120256,6,5824016384,698175488,1057173504,1,0.21706999999999999,,No separate reliable token counter; extended thinking disabled,,0,False,,2026-09-19T18:29:30.1725485Z,5.325426590999996,study-results-v2,,o2_default_default,quantinuum_h2_56,"[""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0""]","{""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/exit.json"": ""6f9b557aa7008ebf145a9001eaf533bc79287dec49d62af381ff8e64ea293f77"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/launch.json"": ""29cb75fe399e4cb68aacca8de306e39fcd5b680a22a93da1659a07f947f72ffa"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/resources.jsonl"": ""a31ffe8944f9f9e5006eec626f2fe0241bc7c6a2f9e4d36b97cf74e8cafa3b6c""}",7dafebd46e73b9b279f1ef96da32f7d563de3721b856b4570375ab81951e06fc,train,success,12102,4.8851515790011035,11959,11959,144,144,0,qwen/p0_t04,0.27145055100118043
False,1,"[[""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:34:07.478874+00:00"", ""2026-09-19T18:34:13.169205+00:00""]]",9137920f12b2d761faedbc8d283935824a09a2365179e961fbb32a4589d9bea4,su2random_indep_qiskit_50,True,0,p0_t04,2026-09-19T18:34:13.349999+00:00,{},0.17054508000001078,2,verified,2,,,random_ansatz,True,True,True,True,5.567298,False,not_evaluated,10f42e2c4fc0e2770b44d131efbdb4b8cb0c50b3b42a30e16e342d8152ddcab6,11644,1,87,5.690334159999111,5.690334159999111,2082668544,50,5824016384,698175488,998993920,1,0.062130000000000005,,No separate reliable token counter; extended thinking disabled,,0,False,,2026-09-19T18:29:30.1725485Z,5.58249188300033,study-results-v2,,o2_default_default,quantinuum_h2_56,"[""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0""]","{""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/exit.json"": ""6f9b557aa7008ebf145a9001eaf533bc79287dec49d62af381ff8e64ea293f77"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/launch.json"": ""29cb75fe399e4cb68aacca8de306e39fcd5b680a22a93da1659a07f947f72ffa"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/resources.jsonl"": ""a31ffe8944f9f9e5006eec626f2fe0241bc7c6a2f9e4d36b97cf74e8cafa3b6c""}",b1064ac39fd23798db2e87140a9cd40d2c2994ebd9d00891f04c07001eb56051,train,success,11817,5.690334159999111,11644,11644,174,174,0,qwen/p0_t04,0.11585152199950244
False,1,"[[""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:34:23.882146+00:00"", ""2026-09-19T18:34:47.889367+00:00""]]",6a9ba5a5e56ac47ce4ff1463826f987d6bc41f32e05e6908e8cbdfc27d679b55,su2random_indep_tket_50,True,0,p0_t04,2026-09-19T18:34:47.915408+00:00,{},0.010626917000990943,2,verified,2,,,random_ansatz,True,True,True,True,5.405554,False,not_evaluated,9e479c7555f467faf2e62769cfc52f5e9b08479d262e73f0add274818ef4a875,11675,1,101,24.007224134000353,24.007224134000353,1985499136,50,5824016384,698175488,1002209280,1,18.537117,,No separate reliable token counter; extended thinking disabled,,0,False,,2026-09-19T18:29:30.1725485Z,5.531950906999555,study-results-v2,,o2_default_default,quantinuum_h2_56,"[""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0""]","{""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/exit.json"": ""6f9b557aa7008ebf145a9001eaf533bc79287dec49d62af381ff8e64ea293f77"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/launch.json"": ""29cb75fe399e4cb68aacca8de306e39fcd5b680a22a93da1659a07f947f72ffa"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/resources.jsonl"": ""a31ffe8944f9f9e5006eec626f2fe0241bc7c6a2f9e4d36b97cf74e8cafa3b6c""}",498db87f252e642885b25f0a804d340d70e3c3b27afa29ca545884b633682140,train,success,11843,24.007224134000353,11675,11675,169,169,0,qwen/p0_t04,18.588988961000723
True,3,"[[""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:31:41.594408+00:00"", ""2026-09-19T18:31:45.665446+00:00""], [""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:31:46.031416+00:00"", ""2026-09-19T18:31:49.221265+00:00""], [""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:31:49.544874+00:00"", ""2026-09-19T18:31:53.189191+00:00""]]",952339f260652799d94237abe9d42beb031eb5000afc1f033d1a2820fe4e20d2,ae_indep_qiskit_60,True,0,p0_t07,2026-09-19T18:31:53.372029+00:00,"{""FACT_NOT_SUPPORTED"": 4}",0.5056238790002681,6,unverified,2,,,ae,False,True,True,False,9.513771,False,not_evaluated,922b5fdf2e5aaa6832930a9167f4fba6c24e0da1d9caeca0859416efab8f4966,10677,3,88,10.905233851999583,10.905233851999583,2178969600,60,5818224640,698175488,1108692992,3,1.207494,,No separate reliable token counter; extended thinking disabled,,2,False,,2026-09-19T18:29:30.1725485Z,5.4765201680002065,study-results-v2,,o3_default_default,ibm_falcon_127,"[""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0""]","{""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/exit.json"": ""6f9b557aa7008ebf145a9001eaf533bc79287dec49d62af381ff8e64ea293f77"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/launch.json"": ""29cb75fe399e4cb68aacca8de306e39fcd5b680a22a93da1659a07f947f72ffa"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/resources.jsonl"": ""a31ffe8944f9f9e5006eec626f2fe0241bc7c6a2f9e4d36b97cf74e8cafa3b6c""}",8332527e500c8694d2a1259feb3166dd0172877ad96f00a016d15b69899d9720,train,success,32656,10.905233851999583,32360,32360,299,299,0,qwen/p0_t07,0.2661682630005089
True,3,"[[""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:32:21.826877+00:00"", ""2026-09-19T18:32:25.324781+00:00""], [""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:32:25.714384+00:00"", ""2026-09-19T18:32:32.209420+00:00""], [""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:32:32.634168+00:00"", ""2026-09-19T18:32:38.595222+00:00""]]",a57211a768d475295eaa9ea911b196b9cff17f9a39681aebeb9dcece39ace440,dj_indep_tket_2,True,0,p0_t07,2026-09-19T18:32:38.779467+00:00,"{""FACT_NOT_SUPPORTED"": 3}",0.19159536300139735,6,unverified,3,,,dj,False,True,True,False,14.544573,False,not_evaluated,4019c21dc03593a4c3daa4af551f5f0f341f0aa00de44cf5e82f227c49b354f7,11012,3,86,15.953995328003657,15.953995328003657,2194423808,2,5819805696,698175488,1071067136,3,1.2161970000000002,,No separate reliable token counter; extended thinking disabled,,2,False,,2026-09-19T18:29:30.1725485Z,5.411388234999322,study-results-v2,,o2_default_default,ibm_heron_156,"[""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0""]","{""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/exit.json"": ""6f9b557aa7008ebf145a9001eaf533bc79287dec49d62af381ff8e64ea293f77"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/launch.json"": ""29cb75fe399e4cb68aacca8de306e39fcd5b680a22a93da1659a07f947f72ffa"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/resources.jsonl"": ""a31ffe8944f9f9e5006eec626f2fe0241bc7c6a2f9e4d36b97cf74e8cafa3b6c""}",bc1833de09d70b83eed4ddd1a593a1e9ce2d7bf86baa534c1e3cbf6e6ab94c5d,train,success,33736,15.953995328003657,33285,33285,454,454,0,qwen/p0_t07,0.11762869500125817
False,1,"[[""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:32:50.197610+00:00"", ""2026-09-19T18:33:12.961294+00:00""]]",86aa02ca958f2e4c7ecf305389923e8bcd6fa2f8432b3317356b32865600cb79,portfoliovqe_indep_qiskit_6,True,0,p0_t07,2026-09-19T18:33:13.143177+00:00,{},0.17225681899981282,2,verified,2,,,portfolio,True,True,True,True,3.093436,False,not_evaluated,9b102d4a73dc3c6e207c5ccdedf7da6aeb045468b712f591e93c3841f817c391,11959,1,101,22.763686693000636,22.763686693000636,2092736512,6,5822967808,698175488,996929536,1,19.163653,,No separate reliable token counter; extended thinking disabled,,0,False,,2026-09-19T18:29:30.1725485Z,5.325426590999996,study-results-v2,,o2_default_default,quantinuum_h2_56,"[""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0""]","{""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/exit.json"": ""6f9b557aa7008ebf145a9001eaf533bc79287dec49d62af381ff8e64ea293f77"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/launch.json"": ""29cb75fe399e4cb68aacca8de306e39fcd5b680a22a93da1659a07f947f72ffa"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/resources.jsonl"": ""a31ffe8944f9f9e5006eec626f2fe0241bc7c6a2f9e4d36b97cf74e8cafa3b6c""}",7dafebd46e73b9b279f1ef96da32f7d563de3721b856b4570375ab81951e06fc,train,success,12055,22.763686693000636,11959,11959,97,97,0,qwen/p0_t07,19.664607190001334
False,1,"[[""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:34:13.701166+00:00"", ""2026-09-19T18:34:17.910464+00:00""]]",98c3b3212923cdbfc55619edbdfca53907e2855619294804d2378ef7679316b4,su2random_indep_qiskit_50,True,0,p0_t07,2026-09-19T18:34:17.929395+00:00,{},0.010466469999300898,2,verified,2,,,random_ansatz,True,True,True,True,4.0852260000000005,False,not_evaluated,10f42e2c4fc0e2770b44d131efbdb4b8cb0c50b3b42a30e16e342d8152ddcab6,11644,1,87,4.209300663998874,4.209300663998874,2218819584,50,5824016384,698175488,999153664,1,0.062100999999999996,,No separate reliable token counter; extended thinking disabled,,0,False,,2026-09-19T18:29:30.1725485Z,5.58249188300033,study-results-v2,,o2_default_default,quantinuum_h2_56,"[""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0""]","{""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/exit.json"": ""6f9b557aa7008ebf145a9001eaf533bc79287dec49d62af381ff8e64ea293f77"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/launch.json"": ""29cb75fe399e4cb68aacca8de306e39fcd5b680a22a93da1659a07f947f72ffa"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/resources.jsonl"": ""a31ffe8944f9f9e5006eec626f2fe0241bc7c6a2f9e4d36b97cf74e8cafa3b6c""}",b1064ac39fd23798db2e87140a9cd40d2c2994ebd9d00891f04c07001eb56051,train,success,11771,4.209300663998874,11644,11644,128,128,0,qwen/p0_t07,0.1180944579991774
False,1,"[[""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:34:48.263577+00:00"", ""2026-09-19T18:34:53.053428+00:00""]]",c30afa19a5ab5413c9e25ab5607e7a28fd65fe7bae47467737f916f8b066089f,su2random_indep_tket_50,True,0,p0_t07,2026-09-19T18:34:53.240050+00:00,{},0.17009360600059154,2,verified,2,,,random_ansatz,True,True,True,True,4.638335,False,not_evaluated,9e479c7555f467faf2e62769cfc52f5e9b08479d262e73f0add274818ef4a875,11675,1,87,4.7898537990004115,4.7898537990004115,2117787648,50,5824016384,698175488,1003933696,1,0.063018,,No separate reliable token counter; extended thinking disabled,,0,False,,2026-09-19T18:29:30.1725485Z,5.531950906999555,study-results-v2,,o2_default_default,quantinuum_h2_56,"[""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0""]","{""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/exit.json"": ""6f9b557aa7008ebf145a9001eaf533bc79287dec49d62af381ff8e64ea293f77"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/launch.json"": ""29cb75fe399e4cb68aacca8de306e39fcd5b680a22a93da1659a07f947f72ffa"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/resources.jsonl"": ""a31ffe8944f9f9e5006eec626f2fe0241bc7c6a2f9e4d36b97cf74e8cafa3b6c""}",498db87f252e642885b25f0a804d340d70e3c3b27afa29ca545884b633682140,train,success,11819,4.7898537990004115,11675,11675,145,145,0,qwen/p0_t07,0.14808138199987297
